id,Date,Weekday,User_NO,Stationery_NO,Count
7270,2006-01-06,4,3,4,4
7271,2006-01-06,4,3,2,10
7272,2006-01-06,4,1,3,3
7273,2006-01-06,4,2,1,1
7274,2006-01-06,4,1,5,5
7275,2006-01-09,0,2,6,8
7276,2006-01-09,0,4,5,6
7277,2006-01-09,0,4,4,14
7278,2006-01-09,0,2,1,2
7279,2006-01-10,1,2,6,12
7280,2006-01-10,1,1,5,6
7281,2006-01-10,1,2,3,8
7282,2006-01-10,1,3,4,4
7283,2006-01-10,1,3,2,15
7284,2006-01-10,1,2,1,11
7285,2006-01-11,2,3,6,9
7286,2006-01-11,2,4,5,3
7287,2006-01-11,2,1,1,6
7288,2006-01-11,2,1,4,2
7289,2006-01-11,2,2,2,7
7290,2006-01-11,2,1,3,12
7291,2006-01-12,3,4,4,3
7292,2006-01-12,3,4,1,4
7293,2006-01-12,3,3,5,17
7294,2006-01-12,3,2,2,1
7295,2006-01-12,3,1,3,2
7296,2006-01-12,3,3,6,3
7297,2006-01-13,4,3,3,2
7298,2006-01-13,4,3,2,5
7299,2006-01-13,4,4,4,1
7300,2006-01-13,4,1,6,6
7301,2006-01-13,4,2,1,2
7302,2006-01-13,4,1,5,3
7303,2006-01-16,0,3,4,6
7304,2006-01-16,0,1,1,6
7305,2006-01-16,0,2,5,2
7306,2006-01-16,0,4,3,8
7307,2006-01-16,0,2,2,13
7308,2006-01-16,0,3,6,6
7309,2006-01-17,1,2,5,9
7310,2006-01-18,2,3,3,5
7311,2006-01-18,2,1,6,11
7312,2006-01-18,2,1,2,12
7313,2006-01-19,3,4,2,2
7314,2006-01-19,3,4,1,11
7315,2006-01-19,3,3,3,4
7316,2006-01-19,3,2,5,6
7317,2006-01-19,3,1,6,3
7318,2006-01-19,3,3,4,4
7319,2006-01-20,4,4,5,7
7320,2006-01-20,4,2,2,3
7321,2006-01-20,4,2,6,2
7322,2006-01-20,4,4,1,2
7323,2006-01-20,4,4,4,4
7324,2006-01-20,4,3,3,1
7325,2006-01-23,0,3,4,3
7326,2006-01-23,0,2,2,3
7327,2006-01-23,0,2,5,12
7328,2006-01-23,0,2,1,7
7329,2006-01-23,0,3,6,2
7330,2006-01-24,1,2,6,3
7331,2006-01-24,1,4,4,7
7332,2006-01-24,1,4,3,5
7333,2006-01-25,2,2,3,1
7334,2006-01-25,2,3,5,8
7335,2006-01-25,2,2,2,11
7336,2006-01-25,2,1,1,1
7337,2006-01-25,2,1,4,3
7338,2006-01-25,2,4,6,11
7339,2006-01-26,3,1,4,13
7340,2006-01-26,3,4,2,6
7341,2006-01-26,3,4,5,9
7342,2006-01-26,3,2,6,14
7343,2006-01-26,3,1,3,5
7344,2006-01-26,3,2,1,2
7345,2006-01-30,0,4,3,1
7346,2006-01-30,0,4,5,5
7347,2006-01-30,0,4,6,2
7348,2006-01-30,0,2,4,3
7349,2006-01-30,0,3,1,10
7350,2006-01-30,0,2,2,9
7351,2006-01-31,1,1,6,3
7352,2006-01-31,1,3,1,8
7353,2006-01-31,1,4,2,1
7354,2006-01-31,1,1,5,12
7355,2006-01-31,1,3,3,3
7356,2006-02-01,2,2,2,1
7357,2006-02-01,2,4,6,1
7358,2006-02-01,2,2,5,10
7359,2006-02-01,2,1,1,3
7360,2006-02-01,2,4,4,5
7361,2006-02-01,2,2,3,1
7362,2006-02-02,3,3,2,6
7363,2006-02-02,3,2,5,5
7364,2006-02-02,3,4,4,16
7365,2006-02-02,3,1,1,2
7366,2006-02-02,3,3,6,7
7367,2006-02-03,4,4,1,11
7368,2006-02-03,4,2,5,5
7369,2006-02-03,4,3,4,1
7370,2006-02-03,4,1,6,1
7371,2006-02-03,4,2,3,5
7372,2006-02-03,4,4,2,4
7373,2006-02-06,0,1,2,9
7374,2006-02-06,0,3,4,12
7375,2006-02-06,0,3,6,6
7376,2006-02-07,1,3,6,6
7377,2006-02-07,1,4,4,8
7378,2006-02-07,1,4,2,13
7379,2006-02-07,1,3,3,8
7380,2006-02-07,1,2,1,3
7381,2006-02-07,1,1,5,3
7382,2006-02-08,2,1,6,10
7383,2006-02-08,2,2,3,1
7384,2006-02-08,2,4,4,2
7385,2006-02-08,2,1,5,5
7386,2006-02-08,2,4,1,7
7387,2006-02-08,2,4,2,11
7388,2006-02-09,3,4,5,3
7389,2006-02-09,3,2,3,14
7390,2006-02-09,3,1,4,1
7391,2006-02-09,3,1,2,4
7392,2006-02-09,3,3,5,3
7393,2006-02-09,3,1,1,3
7394,2006-02-09,3,1,6,5
7395,2006-02-13,0,1,1,6
7396,2006-02-13,0,3,3,16
7397,2006-02-13,0,4,2,11
7398,2006-02-13,0,3,6,7
7399,2006-02-13,0,2,5,2
7400,2006-02-13,0,1,4,5
7401,2006-02-15,2,2,5,8
7402,2006-02-15,2,1,1,2
7403,2006-02-15,2,2,6,3
7404,2006-02-15,2,4,4,6
7405,2006-02-15,2,2,3,8
7406,2006-02-16,3,2,2,10
7407,2006-02-16,3,1,1,2
7408,2006-02-16,3,3,6,2
7409,2006-02-16,3,4,4,6
7410,2006-02-16,3,1,5,11
7411,2006-02-17,4,4,3,6
7412,2006-02-17,4,4,4,4
7413,2006-02-17,4,2,6,5
7414,2006-02-17,4,4,2,1
7415,2006-02-17,4,1,5,1
7416,2006-02-17,4,3,1,6
7417,2006-02-20,0,4,6,1
7418,2006-02-20,0,1,3,1
7419,2006-02-20,0,4,2,5
7420,2006-02-20,0,2,5,9
7421,2006-02-20,0,4,1,13
7422,2006-02-20,0,1,4,2
7423,2006-02-21,1,1,5,6
7424,2006-02-21,1,4,1,10
7425,2006-02-21,1,4,2,3
7426,2006-02-21,1,1,4,5
7427,2006-02-21,1,3,3,9
7428,2006-02-22,2,2,4,7
7429,2006-02-22,2,2,5,2
7430,2006-02-22,2,1,1,5
7431,2006-02-22,2,1,6,9
7432,2006-02-22,2,4,3,1
7433,2006-02-23,3,2,1,6
7434,2006-02-23,3,2,4,12
7435,2006-02-23,3,3,3,3
7436,2006-02-23,3,4,5,6
7437,2006-02-23,3,4,6,4
7438,2006-02-23,3,1,2,5
7439,2006-02-24,4,4,3,5
7440,2006-02-24,4,4,5,6
7441,2006-02-24,4,3,1,5
7442,2006-02-24,4,2,6,15
7443,2006-02-24,4,1,2,6
7444,2006-02-24,4,3,4,2
7445,2006-02-27,0,4,2,3
7446,2006-02-27,0,2,3,4
7447,2006-02-27,0,2,1,6
7448,2006-02-27,0,1,4,11
7449,2006-02-27,0,4,6,2
7450,2006-02-27,0,4,5,5
7451,2006-02-28,1,1,4,11
7452,2006-02-28,1,4,2,1
7453,2006-02-28,1,1,5,11
7454,2006-03-01,2,4,1,6
7455,2006-03-01,2,3,3,3
7456,2006-03-01,2,2,2,14
7457,2006-03-01,2,1,6,9
7458,2006-03-01,2,3,4,1
7459,2006-03-01,2,2,5,4
7460,2006-03-02,3,1,4,1
7461,2006-03-02,3,3,1,9
7462,2006-03-02,3,2,3,6
7463,2006-03-02,3,4,5,5
7464,2006-03-02,3,2,6,4
7465,2006-03-03,4,4,5,10
7466,2006-03-03,4,4,1,3
7467,2006-03-03,4,1,4,3
7468,2006-03-03,4,2,2,5
7469,2006-03-03,4,2,6,10
7470,2006-03-03,4,3,3,17
7471,2006-03-03,4,2,1,2
7472,2006-03-06,0,2,6,4
7473,2006-03-06,0,4,2,2
7474,2006-03-06,0,4,3,2
7475,2006-03-06,0,3,1,8
7476,2006-03-06,0,3,5,7
7477,2006-03-06,0,2,4,6
7478,2006-03-07,1,1,5,1
7479,2006-03-07,1,1,4,3
7480,2006-03-08,2,1,4,1
7481,2006-03-08,2,1,5,13
7482,2006-03-08,2,1,1,2
7483,2006-03-08,2,4,2,7
7484,2006-03-08,2,3,6,5
7485,2006-03-08,2,1,3,10
7486,2006-03-09,3,2,1,8
7487,2006-03-10,4,1,2,11
7488,2006-03-10,4,3,3,14
7489,2006-03-10,4,1,5,6
7490,2006-03-13,0,1,4,5
7491,2006-03-13,0,2,5,1
7492,2006-03-13,0,1,6,1
7493,2006-03-13,0,2,3,1
7494,2006-03-13,0,3,1,12
7495,2006-03-13,0,1,2,9
7496,2006-03-14,1,4,1,14
7497,2006-03-14,1,2,6,4
7498,2006-03-15,2,3,6,10
7499,2006-03-15,2,1,3,3
7500,2006-03-15,2,3,1,6
7501,2006-03-15,2,4,5,13
7502,2006-03-15,2,2,4,9
7503,2006-03-15,2,3,2,3
7504,2006-03-16,3,3,5,4
7505,2006-03-17,4,4,5,7
7506,2006-03-17,4,3,2,13
7507,2006-03-17,4,1,6,2
7508,2006-03-20,0,3,6,15
7509,2006-03-20,0,3,4,8
7510,2006-03-20,0,3,3,9
7511,2006-03-20,0,1,2,11
7512,2006-03-20,0,3,5,3
7513,2006-03-20,0,3,1,8
7514,2006-03-21,1,2,5,3
7515,2006-03-21,1,2,2,3
7516,2006-03-21,1,2,1,1
7517,2006-03-21,1,4,4,3
7518,2006-03-21,1,2,3,3
7519,2006-03-22,2,3,6,8
7520,2006-03-22,2,3,1,12
7521,2006-03-22,2,1,3,10
7522,2006-03-23,3,2,1,3
7523,2006-03-23,3,1,3,2
7524,2006-03-23,3,4,5,1
7525,2006-03-23,3,2,4,11
7526,2006-03-24,4,2,1,2
7527,2006-03-24,4,1,6,7
7528,2006-03-24,4,2,5,5
7529,2006-03-24,4,4,4,2
7530,2006-03-24,4,4,2,3
7531,2006-03-24,4,3,3,9
7532,2006-03-27,0,3,1,13
7533,2006-03-27,0,2,5,2
7534,2006-03-27,0,1,2,1
7535,2006-03-27,0,2,2,3
7536,2006-03-27,0,3,6,10
7537,2006-03-27,0,3,3,4
7538,2006-03-27,0,2,4,2
7539,2006-03-28,1,1,6,5
7540,2006-03-28,1,3,4,6
7541,2006-03-28,1,3,3,2
7542,2006-03-28,1,4,2,11
7543,2006-03-28,1,4,5,11
7544,2006-03-28,1,4,1,2
7545,2006-03-29,2,2,1,4
7546,2006-03-29,2,2,5,3
7547,2006-03-29,2,4,6,4
7548,2006-03-29,2,3,4,3
7549,2006-03-29,2,3,3,9
7550,2006-03-29,2,1,2,14
7551,2006-03-30,3,3,2,1
7552,2006-03-30,3,4,1,2
7553,2006-03-30,3,1,4,9
7554,2006-03-30,3,2,3,7
7555,2006-03-30,3,2,5,2
7556,2006-03-31,4,4,6,5
7557,2006-03-31,4,1,1,4
7558,2006-03-31,4,2,3,15
7559,2006-03-31,4,4,5,2
7560,2006-03-31,4,4,2,2
7561,2006-03-31,4,3,4,12
7562,2006-04-03,0,1,3,9
7563,2006-04-03,0,4,5,7
7564,2006-04-03,0,3,2,7
7565,2006-04-03,0,4,4,10
7566,2006-04-03,0,1,6,11
7567,2006-04-04,1,4,6,14
7568,2006-04-04,1,1,4,9
7569,2006-04-04,1,1,3,10
7570,2006-04-04,1,2,2,2
7571,2006-04-05,2,2,3,4
7572,2006-04-05,2,2,2,14
7573,2006-04-05,2,1,5,2
7574,2006-04-05,2,4,4,10
7575,2006-04-05,2,1,6,2
7576,2006-04-05,2,4,1,1
7577,2006-04-06,3,4,1,4
7578,2006-04-06,3,4,3,1
7579,2006-04-06,3,4,6,2
7580,2006-04-06,3,3,5,4
7581,2006-04-06,3,4,2,2
7582,2006-04-06,3,4,4,10
7583,2006-04-07,4,4,5,7
7584,2006-04-07,4,2,4,1
7585,2006-04-07,4,3,6,3
7586,2006-04-07,4,2,6,2
7587,2006-04-07,4,3,2,3
7588,2006-04-07,4,2,4,14
7589,2006-04-10,0,3,3,12
7590,2006-04-10,0,3,4,5
7591,2006-04-10,0,2,2,4
7592,2006-04-10,0,2,5,8
7593,2006-04-10,0,2,6,4
7594,2006-04-11,1,3,4,3
7595,2006-04-11,1,1,6,9
7596,2006-04-11,1,1,3,3
7597,2006-04-11,1,1,2,3
7598,2006-04-11,1,4,1,14
7599,2006-04-11,1,2,5,3
7600,2006-04-12,2,2,4,10
7601,2006-04-12,2,2,6,1
7602,2006-04-12,2,4,5,6
7603,2006-04-12,2,2,2,3
7604,2006-04-12,2,3,3,11
7605,2006-04-12,2,1,1,5
7606,2006-04-13,3,3,1,8
7607,2006-04-13,3,1,6,1
7608,2006-04-13,3,1,2,2
7609,2006-04-13,3,2,4,12
7610,2006-04-13,3,1,3,12
7611,2006-04-13,3,4,5,6
7612,2006-04-14,4,2,1,7
7613,2006-04-14,4,2,5,3
7614,2006-04-14,4,3,6,3
7615,2006-04-14,4,1,3,12
7616,2006-04-14,4,2,4,1
7617,2006-04-14,4,2,2,5
7618,2006-04-17,0,3,2,14
7619,2006-04-17,0,3,4,1
7620,2006-04-17,0,2,6,7
7621,2006-04-18,1,3,3,1
7622,2006-04-18,1,2,2,3
7623,2006-04-19,2,4,4,2
7624,2006-04-19,2,2,6,1
7625,2006-04-19,2,4,1,7
7626,2006-04-19,2,2,2,4
7627,2006-04-19,2,2,5,14
7628,2006-04-19,2,2,3,1
7629,2006-04-20,3,1,1,4
7630,2006-04-20,3,3,4,5
7631,2006-04-20,3,3,6,6
7632,2006-04-20,3,3,5,4
7633,2006-04-21,4,3,2,11
7634,2006-04-21,4,1,1,5
7635,2006-04-21,4,2,4,3
7636,2006-04-21,4,1,6,6
7637,2006-04-21,4,3,3,13
7638,2006-04-21,4,4,5,10
7639,2006-04-24,0,2,6,4
7640,2006-04-24,0,3,5,7
7641,2006-04-24,0,1,1,5
7642,2006-04-24,0,4,2,8
7643,2006-04-24,0,2,4,5
7644,2006-04-24,0,1,3,12
7645,2006-04-25,1,3,2,8
7646,2006-04-25,1,2,1,3
7647,2006-04-25,1,3,3,4
7648,2006-04-26,2,2,1,1
7649,2006-04-26,2,1,5,4
7650,2006-04-26,2,4,4,4
7651,2006-04-28,4,4,4,3
7652,2006-04-28,4,2,6,10
7653,2006-04-28,4,4,2,5
7654,2006-04-28,4,2,3,1
7655,2006-04-28,4,1,5,10
7656,2006-04-28,4,4,1,16
7657,2006-05-01,0,1,1,7
7658,2006-05-01,0,1,2,2
7659,2006-05-01,0,4,4,8
7660,2006-05-01,0,3,5,6
7661,2006-05-01,0,2,3,13
7662,2006-05-01,0,2,6,2
7663,2006-05-02,1,1,2,16
7664,2006-05-02,1,4,4,7
7665,2006-05-02,1,2,5,3
7666,2006-05-02,1,4,3,18
7667,2006-05-03,2,1,5,1
7668,2006-05-03,2,3,4,1
7669,2006-05-03,2,4,6,9
7670,2006-05-03,2,1,1,8
7671,2006-05-03,2,2,2,11
7672,2006-05-03,2,3,3,8
7673,2006-05-04,3,2,2,4
7674,2006-05-04,3,2,4,4
7675,2006-05-04,3,3,5,15
7676,2006-05-05,4,4,6,3
7677,2006-05-05,4,2,4,2
7678,2006-05-05,4,2,3,3
7679,2006-05-05,4,4,1,4
7680,2006-05-05,4,1,2,2
7681,2006-05-08,0,1,4,2
7682,2006-05-08,0,4,6,3
7683,2006-05-08,0,4,1,4
7684,2006-05-08,0,2,3,3
7685,2006-05-08,0,2,5,1
7686,2006-05-08,0,2,6,3
7687,2006-05-08,0,4,2,12
7688,2006-05-08,0,4,6,3
7689,2006-05-09,1,3,4,8
7690,2006-05-09,1,1,1,4
7691,2006-05-09,1,2,2,6
7692,2006-05-10,2,1,2,14
7693,2006-05-10,2,2,3,9
7694,2006-05-11,3,3,5,3
7695,2006-05-11,3,1,6,4
7696,2006-05-11,3,3,1,13
7697,2006-05-11,3,4,2,6
7698,2006-05-11,3,2,4,3
7699,2006-05-11,3,2,3,1
7700,2006-05-12,4,4,2,4
7701,2006-05-12,4,4,6,3
7702,2006-05-12,4,3,4,2
7703,2006-05-12,4,1,3,7
7704,2006-05-12,4,2,1,1
7705,2006-05-12,4,4,5,10
7706,2006-05-15,0,2,1,12
7707,2006-05-15,0,4,5,12
7708,2006-05-15,0,4,4,2
7709,2006-05-15,0,3,3,7
7710,2006-05-16,1,1,5,7
7711,2006-05-16,1,3,4,3
7712,2006-05-16,1,3,2,1
7713,2006-05-16,1,4,3,8
7714,2006-05-16,1,4,1,4
7715,2006-05-16,1,3,6,3
7716,2006-05-17,2,3,2,1
7717,2006-05-17,2,2,6,8
7718,2006-05-17,2,4,5,1
7719,2006-05-17,2,2,5,10
7720,2006-05-17,2,3,3,5
7721,2006-05-17,2,4,2,2
7722,2006-05-18,3,2,2,18
7723,2006-05-18,3,1,4,17
7724,2006-05-18,3,1,5,7
7725,2006-05-18,3,2,3,6
7726,2006-05-19,4,4,1,4
7727,2006-05-19,4,3,6,1
7728,2006-05-19,4,1,3,8
7729,2006-05-19,4,4,2,1
7730,2006-05-19,4,3,4,9
7731,2006-05-19,4,1,5,9
7732,2006-05-22,0,4,3,2
7733,2006-05-22,0,3,5,14
7734,2006-05-22,0,1,4,2
7735,2006-05-22,0,4,6,12
7736,2006-05-22,0,4,2,7
7737,2006-05-22,0,1,1,4
7738,2006-05-23,1,3,4,6
7739,2006-05-23,1,4,3,1
7740,2006-05-23,1,1,5,13
7741,2006-05-23,1,3,2,3
7742,2006-05-23,1,1,6,3
7743,2006-05-23,1,2,1,6
7744,2006-05-25,3,2,2,6
7745,2006-05-25,3,4,1,4
7746,2006-05-25,3,3,5,12
7747,2006-05-25,3,3,4,9
7748,2006-05-25,3,1,3,8
7749,2006-05-25,3,3,6,3
7750,2006-05-26,4,2,2,6
7751,2006-05-26,4,3,5,4
7752,2006-05-26,4,3,6,4
7753,2006-05-26,4,2,3,12
7754,2006-05-26,4,3,1,14
7755,2006-05-29,0,2,3,1
7756,2006-05-29,0,1,6,5
7757,2006-05-29,0,3,4,6
7758,2006-05-30,1,4,1,2
7759,2006-05-30,1,2,4,7
7760,2006-05-30,1,2,2,8
7761,2006-05-30,1,4,5,10
7762,2006-05-30,1,1,3,5
7763,2006-05-30,1,2,6,6
7764,2006-05-31,2,3,3,8
7765,2006-05-31,2,3,1,18
7766,2006-05-31,2,4,4,7
7767,2006-06-01,3,1,5,8
7768,2006-06-01,3,4,3,4
7769,2006-06-01,3,2,6,2
7770,2006-06-01,3,2,1,13
7771,2006-06-01,3,1,2,10
7772,2006-06-01,3,4,4,1
7773,2006-06-02,4,3,3,1
7774,2006-06-02,4,4,1,1
7775,2006-06-05,0,1,5,2
7776,2006-06-05,0,2,2,4
7777,2006-06-05,0,1,4,4
7778,2006-06-05,0,4,1,2
7779,2006-06-05,0,4,3,3
7780,2006-06-05,0,1,6,9
7781,2006-06-06,1,3,2,3
7782,2006-06-06,1,3,1,5
7783,2006-06-06,1,2,3,9
7784,2006-06-06,1,2,6,5
7785,2006-06-06,1,1,5,9
7786,2006-06-07,2,4,5,2
7787,2006-06-07,2,1,3,11
7788,2006-06-07,2,3,2,4
7789,2006-06-07,2,2,6,4
7790,2006-06-07,2,1,1,5
7791,2006-06-07,2,1,4,5
7792,2006-06-08,3,4,5,7
7793,2006-06-08,3,4,6,13
7794,2006-06-09,4,3,6,8
7795,2006-06-09,4,1,3,5
7796,2006-06-09,4,1,1,2
7797,2006-06-09,4,1,2,3
7798,2006-06-09,4,2,2,10
7799,2006-06-09,4,3,5,9
7800,2006-06-09,4,1,4,2
7801,2006-06-12,0,2,5,3
7802,2006-06-12,0,3,4,5
7803,2006-06-12,0,2,3,9
7804,2006-06-12,0,2,1,3
7805,2006-06-12,0,3,6,1
7806,2006-06-13,1,3,2,2
7807,2006-06-13,1,4,4,1
7808,2006-06-13,1,2,5,6
7809,2006-06-14,2,4,3,6
7810,2006-06-14,2,1,4,14
7811,2006-06-14,2,3,2,8
7812,2006-06-14,2,3,6,3
7813,2006-06-14,2,2,5,2
7814,2006-06-14,2,4,1,2
7815,2006-06-15,3,4,4,6
7816,2006-06-15,3,2,2,3
7817,2006-06-15,3,4,3,8
7818,2006-06-15,3,3,1,2
7819,2006-06-15,3,4,6,4
7820,2006-06-15,3,1,5,1
7821,2006-06-16,4,4,2,4
7822,2006-06-16,4,3,1,5
7823,2006-06-16,4,1,6,3
7824,2006-06-16,4,4,5,4
7825,2006-06-16,4,2,3,3
7826,2006-06-16,4,3,4,7
7827,2006-06-19,0,1,4,4
7828,2006-06-19,0,2,6,12
7829,2006-06-19,0,2,5,6
7830,2006-06-19,0,3,2,6
7831,2006-06-19,0,1,3,3
7832,2006-06-19,0,4,1,2
7833,2006-06-20,1,4,3,1
7834,2006-06-20,1,1,5,6
7835,2006-06-20,1,4,6,2
7836,2006-06-21,2,1,4,1
7837,2006-06-21,2,4,3,3
7838,2006-06-21,2,2,1,14
7839,2006-06-21,2,3,6,9
7840,2006-06-22,3,4,1,6
7841,2006-06-22,3,2,6,14
7842,2006-06-22,3,2,3,11
7843,2006-06-22,3,3,5,4
7844,2006-06-22,3,4,2,6
7845,2006-06-22,3,1,4,6
7846,2006-06-23,4,4,5,4
7847,2006-06-23,4,2,1,10
7848,2006-06-23,4,3,2,2
7849,2006-06-23,4,1,4,2
7850,2006-06-23,4,2,3,13
7851,2006-06-23,4,2,6,11
7852,2006-06-26,0,2,6,2
7853,2006-06-26,0,4,2,1
7854,2006-06-26,0,4,4,5
7855,2006-06-26,0,3,3,1
7856,2006-06-26,0,3,5,3
7857,2006-06-26,0,2,1,10
7858,2006-06-27,1,4,6,9
7859,2006-06-27,1,2,5,6
7860,2006-06-27,1,1,2,6
7861,2006-06-27,1,4,3,10
7862,2006-06-27,1,4,1,12
7863,2006-06-27,1,3,4,7
7864,2006-06-28,2,4,4,3
7865,2006-06-28,2,1,6,3
7866,2006-06-28,2,3,3,15
7867,2006-06-28,2,2,1,1
7868,2006-06-28,2,1,2,6
7869,2006-06-29,3,3,6,4
7870,2006-06-29,3,3,5,1
7871,2006-06-30,4,2,4,2
7872,2006-06-30,4,3,2,4
7873,2006-06-30,4,1,1,1
7874,2006-06-30,4,3,3,10
7875,2006-07-03,0,3,6,5
7876,2006-07-03,0,3,2,1
7877,2006-07-03,0,2,5,6
7878,2006-07-03,0,2,3,8
7879,2006-07-03,0,3,4,7
7880,2006-07-03,0,3,1,13
7881,2006-07-04,1,3,5,8
7882,2006-07-04,1,1,3,10
7883,2006-07-04,1,2,1,1
7884,2006-07-04,1,1,1,7
7885,2006-07-04,1,4,4,2
7886,2006-07-04,1,2,2,2
7887,2006-07-04,1,1,6,6
7888,2006-07-04,1,3,2,1
7889,2006-07-06,3,2,2,12
7890,2006-07-06,3,2,5,10
7891,2006-07-06,3,4,1,8
7892,2006-07-06,3,2,6,9
7893,2006-07-06,3,3,3,3
7894,2006-07-06,3,3,4,3
7895,2006-07-07,4,3,3,17
7896,2006-07-07,4,4,5,6
7897,2006-07-07,4,4,4,13
7898,2006-07-07,4,3,2,1
7899,2006-07-07,4,3,1,2
7900,2006-07-10,0,3,5,5
7901,2006-07-10,0,3,6,3
7902,2006-07-10,0,1,4,7
7903,2006-07-10,0,3,2,16
7904,2006-07-10,0,1,1,3
7905,2006-07-10,0,2,1,3
7906,2006-07-11,1,1,4,10
7907,2006-07-11,1,3,2,7
7908,2006-07-11,1,4,1,15
7909,2006-07-11,1,1,3,6
7910,2006-07-11,1,4,6,4
7911,2006-07-11,1,4,5,8
7912,2006-07-12,2,4,5,9
7913,2006-07-12,2,4,2,15
7914,2006-07-12,2,4,1,2
7915,2006-07-12,2,1,6,9
7916,2006-07-13,3,3,5,11
7917,2006-07-13,3,1,1,6
7918,2006-07-13,3,1,4,1
7919,2006-07-13,3,2,6,4
7920,2006-07-13,3,2,3,6
7921,2006-07-13,3,2,2,3
7922,2006-07-14,4,3,5,8
7923,2006-07-14,4,3,6,4
7924,2006-07-14,4,2,3,7
7925,2006-07-14,4,1,4,3
7926,2006-07-14,4,1,2,3
7927,2006-07-17,0,1,6,4
7928,2006-07-17,0,4,4,3
7929,2006-07-17,0,4,3,6
7930,2006-07-17,0,4,1,10
7931,2006-07-18,1,4,1,5
7932,2006-07-18,1,4,2,14
7933,2006-07-18,1,4,6,4
7934,2006-07-18,1,1,5,7
7935,2006-07-18,1,4,4,9
7936,2006-07-18,1,1,3,4
7937,2006-07-19,2,3,4,4
7938,2006-07-19,2,2,1,2
7939,2006-07-19,2,2,6,6
7940,2006-07-19,2,4,5,7
7941,2006-07-19,2,3,3,9
7942,2006-07-19,2,3,2,4
7943,2006-07-20,3,3,3,10
7944,2006-07-20,3,1,6,1
7945,2006-07-20,3,2,2,1
7946,2006-07-20,3,4,4,2
7947,2006-07-20,3,1,5,5
7948,2006-07-21,4,2,6,9
7949,2006-07-21,4,2,5,3
7950,2006-07-21,4,1,2,15
7951,2006-07-21,4,1,3,8
7952,2006-07-21,4,4,4,2
7953,2006-07-21,4,4,1,3
7954,2006-07-21,4,4,1,3
7955,2006-07-24,0,1,5,8
7956,2006-07-24,0,1,3,7
7957,2006-07-24,0,4,1,8
7958,2006-07-24,0,3,4,10
7959,2006-07-24,0,3,2,3
7960,2006-07-24,0,3,6,1
7961,2006-07-25,1,4,2,7
7962,2006-07-25,1,4,5,13
7963,2006-07-25,1,3,6,3
7964,2006-07-25,1,2,1,2
7965,2006-07-25,1,2,4,2
7966,2006-07-25,1,3,3,1
7967,2006-07-26,2,2,1,10
7968,2006-07-26,2,1,5,2
7969,2006-07-27,3,4,3,2
7970,2006-07-27,3,2,2,7
7971,2006-07-27,3,1,6,13
7972,2006-07-27,3,2,4,9
7973,2006-07-27,3,4,1,1
7974,2006-07-27,3,3,3,3
7975,2006-07-27,3,1,5,5
7976,2006-07-28,4,3,4,6
7977,2006-07-28,4,2,3,6
7978,2006-07-28,4,4,6,3
7979,2006-07-28,4,2,5,9
7980,2006-07-28,4,4,6,7
7981,2006-07-28,4,1,1,3
7982,2006-07-28,4,3,1,2
7983,2006-07-28,4,1,2,15
7984,2006-07-31,0,2,1,15
7985,2006-07-31,0,3,4,9
7986,2006-07-31,0,4,5,2
7987,2006-08-01,1,2,2,2
7988,2006-08-01,1,2,3,6
7989,2006-08-01,1,2,5,8
7990,2006-08-01,1,1,6,2
7991,2006-08-02,2,2,2,1
7992,2006-08-02,2,3,6,2
7993,2006-08-02,2,3,4,2
7994,2006-08-02,2,2,3,1
7995,2006-08-02,2,2,1,1
7996,2006-08-02,2,3,5,1
7997,2006-08-03,3,2,2,4
7998,2006-08-03,3,1,4,10
7999,2006-08-03,3,1,5,5
8000,2006-08-03,3,4,6,6
8001,2006-08-03,3,1,1,3
8002,2006-08-03,3,3,3,8
8003,2006-08-04,4,1,1,5
8004,2006-08-04,4,3,2,2
8005,2006-08-04,4,1,5,3
8006,2006-08-04,4,1,4,2
8007,2006-08-04,4,1,6,13
8008,2006-08-04,4,3,5,6
8009,2006-08-04,4,1,3,2
8010,2006-08-07,0,4,2,1
8011,2006-08-07,0,1,6,7
8012,2006-08-07,0,3,4,7
8013,2006-08-07,0,3,3,3
8014,2006-08-07,0,4,1,1
8015,2006-08-08,1,1,3,7
8016,2006-08-08,1,2,5,3
8017,2006-08-08,1,3,1,18
8018,2006-08-08,1,1,4,9
8019,2006-08-08,1,2,6,13
8020,2006-08-08,1,4,2,5
8021,2006-08-09,2,2,1,6
8022,2006-08-10,3,3,3,1
8023,2006-08-10,3,3,2,12
8024,2006-08-10,3,2,1,9
8025,2006-08-10,3,2,5,6
8026,2006-08-11,4,4,5,4
8027,2006-08-11,4,4,1,11
8028,2006-08-11,4,2,4,8
8029,2006-08-11,4,3,3,14
8030,2006-08-11,4,4,6,1
8031,2006-08-14,0,4,5,3
8032,2006-08-14,0,2,1,2
8033,2006-08-14,0,4,4,2
8034,2006-08-14,0,4,6,3
8035,2006-08-14,0,1,2,8
8036,2006-08-15,1,2,2,2
8037,2006-08-15,1,3,3,6
8038,2006-08-15,1,1,4,2
8039,2006-08-15,1,3,5,4
8040,2006-08-15,1,4,1,1
8041,2006-08-16,2,3,3,2
8042,2006-08-16,2,3,2,1
8043,2006-08-16,2,3,4,5
8044,2006-08-16,2,3,6,10
8045,2006-08-16,2,4,1,4
