id,Date,Weekday,User_NO,Stationery_NO,Price,Count,All_Price
5421,2004-01-12,0,4,3,277066,77,21334082
5422,2004-01-13,1,4,6,15669,67,1049823
5423,2004-01-13,1,2,1,263401,67,17647867
5424,2004-01-13,1,1,4,160281,21,3365901
5425,2004-01-13,1,2,5,15706,67,1052302
5426,2004-01-13,1,3,4,184650,76,14033400
5427,2004-01-13,1,4,3,146303,38,5559514
5428,2004-01-13,1,4,2,240051,25,6001275
5429,2004-01-13,1,1,3,293867,89,26154163
5430,2004-01-14,2,4,4,171451,32,5486432
5431,2004-01-14,2,1,2,157769,78,12305982
5432,2004-01-14,2,4,6,6605,22,145310
5433,2004-01-14,2,4,5,191445,67,12826815
5434,2004-01-14,2,1,3,83024,66,5479584
5435,2004-01-14,2,3,6,85023,30,2550690
5436,2004-01-14,2,3,1,296881,51,15140931
5437,2004-01-15,3,2,1,170650,66,11262900
5438,2004-01-15,3,4,2,262606,72,18907632
5439,2004-01-15,3,4,6,50404,88,4435552
5440,2004-01-15,3,3,4,61039,21,1281819
5441,2004-01-15,3,1,3,125725,77,9680825
5442,2004-01-15,3,2,4,250437,61,15276657
5443,2004-01-15,3,3,3,148424,89,13209736
5444,2004-01-15,3,1,5,25625,25,640625
5445,2004-01-16,4,4,1,64179,75,4813425
5446,2004-01-16,4,3,4,151257,38,5747766
5447,2004-01-16,4,4,2,139796,29,4054084
5448,2004-01-16,4,3,2,185460,73,13538580
5449,2004-01-16,4,1,6,64573,96,6199008
5450,2004-01-16,4,4,5,77068,52,4007536
5451,2004-01-19,0,2,4,120291,22,2646402
5452,2004-01-19,0,3,1,185172,80,14813760
5453,2004-01-19,0,1,4,199883,87,17389821
5454,2004-01-19,0,3,6,291774,42,12254508
5455,2004-01-19,0,1,2,237861,25,5946525
5456,2004-01-19,0,4,3,25196,29,730684
5457,2004-01-19,0,4,3,31081,68,2113508
5458,2004-01-20,1,4,5,213202,34,7248868
5459,2004-01-20,1,4,6,78675,53,4169775
5460,2004-01-20,1,2,2,177342,55,9753810
5461,2004-01-20,1,1,3,146648,49,7185752
5462,2004-01-20,1,4,1,216556,59,12776804
5463,2004-01-20,1,2,4,44121,65,2867865
5464,2004-01-21,2,1,5,282830,34,9616220
5465,2004-01-21,2,1,4,188007,64,12032448
5466,2004-01-21,2,1,1,296154,71,21026934
5467,2004-01-22,3,2,3,130002,28,3640056
5468,2004-01-22,3,1,5,206483,36,7433388
5469,2004-01-22,3,4,2,298277,67,19984559
5470,2004-01-22,3,1,6,258318,87,22473666
5471,2004-01-22,3,1,2,148564,92,13667888
5472,2004-01-23,4,3,4,4444,82,364408
5473,2004-01-23,4,4,3,266319,72,19174968
5474,2004-01-23,4,2,5,135798,56,7604688
5475,2004-01-23,4,3,2,202240,59,11932160
5476,2004-01-23,4,4,6,74802,81,6058962
5477,2004-01-23,4,2,5,151386,73,11051178
5478,2004-01-23,4,3,1,28856,24,692544
5479,2004-01-27,1,2,6,169974,30,5099220
5480,2004-01-27,1,2,4,216284,39,8435076
5481,2004-01-27,1,2,3,291301,51,14856351
5482,2004-01-27,1,4,1,242519,52,12610988
5483,2004-01-27,1,2,2,279588,33,9226404
5484,2004-01-27,1,2,5,188161,91,17122651
5485,2004-01-28,2,1,1,257448,43,11070264
5486,2004-01-28,2,1,3,112597,93,10471521
5487,2004-01-28,2,3,6,112058,71,7956118
5488,2004-01-28,2,2,2,293766,70,20563620
5489,2004-01-28,2,1,5,197691,91,17989881
5490,2004-01-29,3,3,4,119899,93,11150607
5491,2004-01-29,3,4,2,133233,71,9459543
5492,2004-01-29,3,3,1,113532,91,10331412
5493,2004-01-29,3,3,6,56599,73,4131727
5494,2004-01-29,3,1,3,169737,57,9675009
5495,2004-01-29,3,1,5,129028,86,11096408
5496,2004-01-30,4,3,1,255410,36,9194760
5497,2004-01-30,4,3,5,15723,70,1100610
5498,2004-01-30,4,3,3,167911,92,15447812
5499,2004-01-30,4,1,6,288466,78,22500348
5500,2004-01-30,4,4,4,105185,79,8309615
5501,2004-01-30,4,4,6,37188,81,3012228
5502,2004-01-30,4,2,2,188316,75,14123700
5503,2004-02-02,0,1,5,295606,58,17145148
5504,2004-02-02,0,1,3,156847,34,5332798
5505,2004-02-02,0,2,4,106916,43,4597388
5506,2004-02-02,0,2,1,14000,59,826000
5507,2004-02-02,0,1,6,135597,35,4745895
5508,2004-02-02,0,3,5,297679,52,15479308
5509,2004-02-02,0,4,2,195204,45,8784180
5510,2004-02-03,1,4,6,97932,59,5777988
5511,2004-02-03,1,1,4,14279,89,1270831
5512,2004-02-04,2,1,3,94174,77,7251398
5513,2004-02-04,2,2,4,107962,71,7665302
5514,2004-02-04,2,2,5,269484,73,19672332
5515,2004-02-05,3,4,5,112136,70,7849520
5516,2004-02-05,3,1,3,73925,91,6727175
5517,2004-02-05,3,2,2,17810,78,1389180
5518,2004-02-05,3,2,1,276167,83,22921861
5519,2004-02-05,3,4,4,216035,45,9721575
5520,2004-02-06,4,4,6,162515,38,6175570
5521,2004-02-06,4,1,3,216546,98,21221508
5522,2004-02-06,4,3,5,99312,44,4369728
5523,2004-02-06,4,2,3,233224,38,8862512
5524,2004-02-06,4,3,4,34156,60,2049360
5525,2004-02-06,4,2,1,119644,40,4785760
5526,2004-02-06,4,2,4,228847,61,13959667
5527,2004-02-06,4,3,2,174391,25,4359775
5528,2004-02-09,0,3,4,251616,96,24155136
5529,2004-02-09,0,3,3,23284,82,1909288
5530,2004-02-09,0,1,6,202807,28,5678596
5531,2004-02-09,0,1,1,205892,92,18942064
5532,2004-02-09,0,2,2,203877,82,16717914
5533,2004-02-09,0,2,6,105328,21,2211888
5534,2004-02-09,0,2,6,163807,51,8354157
5535,2004-02-10,1,4,3,124679,80,9974320
5536,2004-02-10,1,4,1,218136,90,19632240
5537,2004-02-11,2,2,6,1969,50,98450
5538,2004-02-11,2,4,3,239010,58,13862580
5539,2004-02-11,2,3,5,167481,77,12896037
5540,2004-02-11,2,3,2,289884,64,18552576
5541,2004-02-11,2,2,2,166950,73,12187350
5542,2004-02-11,2,1,5,11209,79,885511
5543,2004-02-11,2,3,1,49316,62,3057592
5544,2004-02-12,3,4,4,259792,96,24940032
5545,2004-02-12,3,1,3,78439,21,1647219
5546,2004-02-12,3,1,6,169434,86,14571324
5547,2004-02-12,3,3,1,165791,95,15750145
5548,2004-02-12,3,1,3,292351,25,7308775
5549,2004-02-12,3,1,5,275012,66,18150792
5550,2004-02-12,3,2,2,212250,33,7004250
5551,2004-02-12,3,4,5,186143,79,14705297
5552,2004-02-13,4,1,3,84078,38,3194964
5553,2004-02-13,4,3,4,11329,60,679740
5554,2004-02-13,4,2,5,162262,73,11845126
5555,2004-02-13,4,3,2,122273,78,9537294
5556,2004-02-13,4,4,1,240185,96,23057760
5557,2004-02-13,4,2,6,131043,98,12842214
5558,2004-02-13,4,4,6,11526,46,530196
5559,2004-02-16,0,1,2,229233,87,19943271
5560,2004-02-16,0,3,4,260723,52,13557596
5561,2004-02-16,0,1,3,180865,30,5425950
5562,2004-02-16,0,1,4,166459,42,6991278
5563,2004-02-17,1,3,6,296557,61,18089977
5564,2004-02-17,1,4,5,101856,31,3157536
5565,2004-02-17,1,1,3,158653,73,11581669
5566,2004-02-17,1,4,4,134588,36,4845168
5567,2004-02-17,1,3,1,131496,41,5391336
5568,2004-02-18,2,2,1,260222,94,24460868
5569,2004-02-18,2,1,6,61841,48,2968368
5570,2004-02-18,2,2,2,289062,81,23414022
5571,2004-02-18,2,2,5,51958,88,4572304
5572,2004-02-18,2,2,4,266399,66,17582334
5573,2004-02-18,2,2,3,104076,48,4995648
5574,2004-02-19,3,4,2,43836,58,2542488
5575,2004-02-19,3,1,4,120429,98,11802042
5576,2004-02-19,3,4,5,228739,78,17841642
5577,2004-02-19,3,2,6,227265,38,8636070
5578,2004-02-19,3,4,3,132969,50,6648450
5579,2004-02-19,3,2,1,262763,80,21021040
5580,2004-02-20,4,2,1,9006,86,774516
5581,2004-02-20,4,2,6,279036,86,23997096
5582,2004-02-20,4,2,3,114245,84,9596580
5583,2004-02-20,4,1,5,22519,41,923279
5584,2004-02-20,4,2,2,37803,38,1436514
5585,2004-02-20,4,3,2,189160,75,14187000
5586,2004-02-20,4,1,4,112676,44,4957744
5587,2004-02-23,0,2,1,37595,83,3120385
5588,2004-02-23,0,1,6,195773,79,15466067
5589,2004-02-24,1,4,4,291152,97,28241744
5590,2004-02-24,1,3,6,214937,55,11821535
5591,2004-02-24,1,3,2,62048,86,5336128
5592,2004-02-24,1,4,3,284624,98,27893152
5593,2004-02-25,2,4,3,12966,47,609402
5594,2004-02-25,2,2,4,61377,74,4541898
5595,2004-02-25,2,1,6,24528,77,1888656
5596,2004-02-25,2,4,5,60268,25,1506700
5597,2004-02-25,2,3,2,172891,71,12275261
5598,2004-02-25,2,4,5,280656,44,12348864
5599,2004-02-25,2,1,1,287151,22,6317322
5600,2004-02-25,2,2,1,127428,33,4205124
5601,2004-02-25,2,2,5,106943,75,8020725
5602,2004-02-26,3,1,6,189751,88,16698088
5603,2004-02-26,3,2,2,166395,74,12313230
5604,2004-02-26,3,3,5,279213,33,9214029
5605,2004-02-26,3,4,3,147529,79,11654791
5606,2004-02-26,3,2,1,141730,94,13322620
5607,2004-02-26,3,4,4,80062,45,3602790
5608,2004-02-27,4,2,1,288253,27,7782831
5609,2004-02-27,4,2,5,224395,89,19971155
5610,2004-02-27,4,4,3,113574,23,2612202
5611,2004-02-27,4,1,2,46745,64,2991680
5612,2004-02-27,4,1,3,108171,75,8112825
5613,2004-02-27,4,1,4,134356,39,5239884
5614,2004-02-27,4,4,6,257650,98,25249700
5615,2004-03-01,0,1,5,63296,64,4050944
5616,2004-03-01,0,4,4,111587,22,2454914
5617,2004-03-01,0,1,2,251254,44,11055176
5618,2004-03-01,0,2,3,278251,95,26433845
5619,2004-03-01,0,4,1,170468,72,12273696
5620,2004-03-01,0,1,2,123258,91,11216478
5621,2004-03-01,0,1,6,200654,96,19262784
5622,2004-03-02,1,4,2,228788,88,20133344
5623,2004-03-02,1,1,3,63780,25,1594500
5624,2004-03-02,1,2,3,27881,41,1143121
5625,2004-03-02,1,2,1,78467,66,5178822
5626,2004-03-02,1,3,5,144610,55,7953550
5627,2004-03-02,1,4,4,29707,39,1158573
5628,2004-03-02,1,2,6,50513,81,4091553
5629,2004-03-04,3,4,6,121974,79,9635946
5630,2004-03-04,3,1,5,218358,45,9826110
5631,2004-03-04,3,1,4,125939,49,6171011
5632,2004-03-04,3,1,2,35013,94,3291222
5633,2004-03-04,3,4,1,59054,97,5728238
5634,2004-03-04,3,2,3,209449,64,13404736
5635,2004-03-05,4,4,2,88507,28,2478196
5636,2004-03-05,4,2,4,11800,34,401200
5637,2004-03-05,4,4,1,77061,80,6164880
5638,2004-03-05,4,4,3,8326,41,341366
5639,2004-03-08,0,3,5,259506,30,7785180
5640,2004-03-08,0,1,6,184196,60,11051760
5641,2004-03-08,0,1,3,215485,97,20902045
5642,2004-03-08,0,4,4,166269,51,8479719
5643,2004-03-09,1,1,3,283848,73,20720904
5644,2004-03-09,1,4,6,34474,72,2482128
5645,2004-03-09,1,2,4,62568,65,4066920
5646,2004-03-09,1,1,1,232895,33,7685535
5647,2004-03-09,1,3,5,82103,66,5418798
5648,2004-03-09,1,3,2,62852,54,3394008
5649,2004-03-10,2,2,2,285537,40,11421480
5650,2004-03-10,2,3,1,40565,39,1582035
5651,2004-03-10,2,1,1,214628,94,20175032
5652,2004-03-10,2,2,5,190256,22,4185632
5653,2004-03-10,2,4,6,108504,43,4665672
5654,2004-03-10,2,3,5,228954,36,8242344
5655,2004-03-11,3,1,2,84822,72,6107184
5656,2004-03-11,3,3,1,85581,22,1882782
5657,2004-03-11,3,1,5,198374,27,5356098
5658,2004-03-12,4,4,6,5296,93,492528
5659,2004-03-12,4,2,1,46733,23,1074859
5660,2004-03-12,4,4,2,16764,88,1475232
5661,2004-03-15,0,1,3,121386,99,12017214
5662,2004-03-15,0,4,4,69896,65,4543240
5663,2004-03-16,1,4,6,255125,64,16328000
5664,2004-03-16,1,1,3,189758,23,4364434
5665,2004-03-16,1,2,1,78347,66,5170902
5666,2004-03-16,1,2,4,270665,89,24089185
5667,2004-03-16,1,3,5,168592,49,8261008
5668,2004-03-16,1,2,2,109673,25,2741825
5669,2004-03-17,2,4,1,20781,22,457182
5670,2004-03-17,2,4,6,118716,38,4511208
5671,2004-03-17,2,1,3,216787,46,9972202
5672,2004-03-17,2,1,4,53135,53,2816155
5673,2004-03-17,2,3,5,240261,20,4805220
5674,2004-03-17,2,3,5,257433,55,14158815
5675,2004-03-17,2,4,2,22294,31,691114
5676,2004-03-18,3,4,3,183063,88,16109544
5677,2004-03-18,3,3,4,92850,74,6870900
5678,2004-03-19,4,3,4,64571,47,3034837
5679,2004-03-22,0,4,3,260140,32,8324480
5680,2004-03-22,0,2,6,299841,25,7496025
5681,2004-03-22,0,4,1,25852,85,2197420
5682,2004-03-22,0,1,2,280759,21,5895939
5683,2004-03-22,0,1,2,100843,38,3832034
5684,2004-03-22,0,2,5,100171,75,7512825
5685,2004-03-22,0,1,4,261010,53,13833530
5686,2004-03-23,1,2,6,10671,32,341472
5687,2004-03-23,1,2,1,1120,53,59360
5688,2004-03-23,1,1,3,278186,76,21142136
5689,2004-03-23,1,2,4,42520,65,2763800
5690,2004-03-23,1,2,5,83202,25,2080050
5691,2004-03-23,1,3,2,154198,63,9714474
5692,2004-03-24,2,4,1,182470,30,5474100
5693,2004-03-24,2,1,5,263684,74,19512616
5694,2004-03-24,2,2,4,229687,69,15848403
5695,2004-03-24,2,4,6,236639,77,18221203
5696,2004-03-24,2,4,2,186432,52,9694464
5697,2004-03-25,3,4,6,259576,28,7268128
5698,2004-03-25,3,3,1,278397,55,15311835
5699,2004-03-25,3,3,5,31238,26,812188
5700,2004-03-25,3,4,1,197985,71,14056935
5701,2004-03-25,3,4,3,43526,49,2132774
5702,2004-03-26,4,3,3,270150,40,10806000
5703,2004-03-26,4,1,5,199139,43,8562977
5704,2004-03-26,4,4,6,225436,95,21416420
5705,2004-03-26,4,2,2,32520,67,2178840
5706,2004-03-26,4,3,4,198726,47,9340122
5707,2004-03-29,0,2,6,39993,57,2279601
5708,2004-03-29,0,2,3,81355,42,3416910
5709,2004-03-29,0,1,1,75849,63,4778487
5710,2004-03-29,0,2,4,171992,55,9459560
5711,2004-03-30,1,2,6,73048,30,2191440
5712,2004-03-30,1,3,4,183770,59,10842430
5713,2004-03-30,1,4,5,161457,66,10656162
5714,2004-03-30,1,4,1,22485,90,2023650
5715,2004-03-30,1,4,2,34334,66,2266044
5716,2004-03-31,2,3,4,115949,92,10667308
5717,2004-03-31,2,1,1,138324,41,5671284
5718,2004-04-01,3,1,5,298712,48,14338176
5719,2004-04-01,3,2,3,59145,30,1774350
5720,2004-04-01,3,1,4,119829,24,2875896
5721,2004-04-01,3,3,6,266067,40,10642680
5722,2004-04-01,3,2,1,266436,35,9325260
5723,2004-04-01,3,3,2,73200,48,3513600
5724,2004-04-01,3,4,4,52099,58,3021742
5725,2004-04-02,4,2,6,191001,98,18718098
5726,2004-04-05,0,1,2,97606,30,2928180
5727,2004-04-05,0,1,5,256847,34,8732798
5728,2004-04-05,0,4,1,203670,89,18126630
5729,2004-04-05,0,2,3,292321,35,10231235
5730,2004-04-05,0,4,6,70696,79,5584984
5731,2004-04-06,1,2,2,148565,49,7279685
5732,2004-04-06,1,1,3,18089,37,669293
5733,2004-04-06,1,4,4,205295,82,16834190
5734,2004-04-06,1,2,5,197168,55,10844240
5735,2004-04-06,1,3,1,92140,23,2119220
5736,2004-04-06,1,1,6,62163,97,6029811
5737,2004-04-06,1,3,3,118777,28,3325756
5738,2004-04-07,2,4,5,247563,99,24508737
5739,2004-04-07,2,3,2,194706,53,10319418
5740,2004-04-07,2,3,3,30779,37,1138823
5741,2004-04-07,2,4,1,291595,61,17787295
5742,2004-04-07,2,1,6,159789,34,5432826
5743,2004-04-08,3,3,2,73138,26,1901588
5744,2004-04-09,4,1,4,289557,61,17662977
5745,2004-04-09,4,2,6,72043,67,4826881
5746,2004-04-09,4,3,1,195902,53,10382806
5747,2004-04-09,4,1,3,194781,59,11492079
5748,2004-04-09,4,4,2,44015,99,4357485
5749,2004-04-12,0,4,6,42962,44,1890328
5750,2004-04-12,0,2,2,41464,31,1285384
5751,2004-04-12,0,3,3,233305,25,5832625
5752,2004-04-12,0,2,3,52279,44,2300276
5753,2004-04-12,0,3,4,127440,96,12234240
5754,2004-04-12,0,2,5,186516,58,10817928
5755,2004-04-12,0,1,1,99868,77,7689836
5756,2004-04-13,1,4,4,215672,37,7979864
5757,2004-04-13,1,1,1,96105,69,6631245
5758,2004-04-13,1,4,5,269839,80,21587120
5759,2004-04-13,1,4,6,15150,23,348450
5760,2004-04-13,1,3,1,38810,93,3609330
5761,2004-04-14,2,4,1,260685,77,20072745
5762,2004-04-14,2,3,4,236853,43,10184679
5763,2004-04-15,3,3,2,181083,28,5070324
5764,2004-04-15,3,4,3,53208,56,2979648
5765,2004-04-15,3,4,6,262173,57,14943861
5766,2004-04-15,3,2,6,166964,92,15360688
5767,2004-04-15,3,1,4,254704,38,9678752
5768,2004-04-15,3,2,5,131244,60,7874640
5769,2004-04-15,3,2,1,64951,88,5715688
5770,2004-04-16,4,1,1,59994,77,4619538
5771,2004-04-16,4,4,5,95507,59,5634913
5772,2004-04-16,4,1,4,11730,48,563040
5773,2004-04-16,4,3,3,142738,26,3711188
5774,2004-04-16,4,3,5,136030,45,6121350
5775,2004-04-16,4,4,6,135178,82,11084596
5776,2004-04-16,4,3,2,95260,75,7144500
5777,2004-04-16,4,1,3,109001,42,4578042
5778,2004-04-16,4,1,4,86195,57,4913115
5779,2004-04-19,0,2,3,68275,85,5803375
5780,2004-04-19,0,2,2,264211,40,10568440
5781,2004-04-19,0,3,6,173737,27,4690899
5782,2004-04-19,0,4,4,245832,76,18683232
5783,2004-04-19,0,4,1,207986,57,11855202
5784,2004-04-19,0,2,5,41532,51,2118132
5785,2004-04-19,0,3,4,245578,98,24066644
5786,2004-04-20,1,1,5,261219,40,10448760
5787,2004-04-20,1,1,6,74864,61,4566704
5788,2004-04-20,1,4,3,244638,47,11497986
5789,2004-04-20,1,1,1,237464,24,5699136
5790,2004-04-20,1,2,4,142819,85,12139615
5791,2004-04-21,2,1,4,160806,24,3859344
5792,2004-04-21,2,1,5,9915,61,604815
5793,2004-04-21,2,4,2,194989,70,13649230
5794,2004-04-21,2,2,1,288050,74,21315700
5795,2004-04-22,3,4,5,129246,67,8659482
5796,2004-04-22,3,4,3,230852,38,8772376
5797,2004-04-22,3,1,4,156207,63,9841041
5798,2004-04-22,3,3,6,242598,41,9946518
5799,2004-04-22,3,2,4,236371,70,16545970
5800,2004-04-23,4,4,4,176106,79,13912374
5801,2004-04-23,4,1,2,90278,52,4694456
5802,2004-04-23,4,1,5,76568,81,6202008
5803,2004-04-23,4,1,1,80606,94,7576964
5804,2004-04-23,4,1,3,242598,26,6307548
5805,2004-04-23,4,1,6,150144,67,10059648
5806,2004-04-26,0,4,2,2546,67,170582
5807,2004-04-26,0,1,3,88889,64,5688896
5808,2004-04-26,0,2,3,214861,94,20196934
5809,2004-04-26,0,4,5,24661,40,986440
5810,2004-04-27,1,1,1,56341,62,3493142
5811,2004-04-27,1,2,6,72760,34,2473840
5812,2004-04-27,1,2,5,48150,99,4766850
5813,2004-04-27,1,1,2,192979,41,7912139
5814,2004-04-27,1,1,3,153288,73,11190024
5815,2004-04-27,1,3,4,182819,94,17184986
5816,2004-04-28,2,3,1,264997,38,10069886
5817,2004-04-28,2,4,3,141568,26,3680768
5818,2004-04-28,2,3,2,286280,33,9447240
5819,2004-04-29,3,2,3,108515,22,2387330
5820,2004-04-29,3,3,4,246337,61,15026557
5821,2004-04-29,3,1,2,152083,25,3802075
5822,2004-04-29,3,1,2,212158,59,12517322
5823,2004-04-29,3,4,3,293215,66,19352190
5824,2004-04-29,3,3,5,94841,74,7018234
5825,2004-04-29,3,4,1,31821,74,2354754
5826,2004-04-29,3,4,6,65797,92,6053324
5827,2004-04-30,4,2,2,44082,68,2997576
5828,2004-05-03,0,1,5,122102,23,2808346
5829,2004-05-03,0,4,5,281925,87,24527475
5830,2004-05-03,0,1,3,172388,23,3964924
5831,2004-05-03,0,4,1,49265,21,1034565
5832,2004-05-03,0,1,1,269774,35,9442090
5833,2004-05-03,0,3,6,233749,56,13089944
5834,2004-05-03,0,4,4,32031,91,2914821
5835,2004-05-03,0,4,3,74938,42,3147396
5836,2004-05-03,0,2,2,229254,95,21779130
5837,2004-05-04,1,2,5,189192,89,16838088
5838,2004-05-04,1,3,3,3856,65,250640
5839,2004-05-04,1,4,1,129280,67,8661760
5840,2004-05-04,1,1,4,277414,69,19141566
5841,2004-05-04,1,2,2,206151,46,9482946
5842,2004-05-04,1,4,6,175127,47,8230969
5843,2004-05-05,2,3,3,112905,86,9709830
5844,2004-05-05,2,4,6,273556,30,8206680
5845,2004-05-05,2,2,5,122508,35,4287780
5846,2004-05-05,2,3,2,271517,49,13304333
5847,2004-05-05,2,1,4,122710,62,7608020
5848,2004-05-05,2,2,5,22249,83,1846667
5849,2004-05-06,3,1,4,183365,92,16869580
5850,2004-05-06,3,3,5,105652,99,10459548
5851,2004-05-06,3,2,2,273022,30,8190660
5852,2004-05-06,3,2,6,264683,45,11910735
5853,2004-05-06,3,2,1,16988,23,390724
5854,2004-05-06,3,1,2,90112,70,6307840
5855,2004-05-06,3,2,3,228328,86,19636208
5856,2004-05-06,3,2,1,119855,81,9708255
5857,2004-05-07,4,4,1,266841,86,22948326
5858,2004-05-10,0,1,1,51755,44,2277220
5859,2004-05-10,0,4,5,291535,35,10203725
5860,2004-05-10,0,1,3,257295,33,8490735
5861,2004-05-10,0,4,4,133946,75,10045950
5862,2004-05-10,0,4,2,119599,59,7056341
5863,2004-05-10,0,3,6,193813,36,6977268
5864,2004-05-10,0,3,2,128858,95,12241510
5865,2004-05-11,1,4,5,127450,70,8921500
5866,2004-05-11,1,3,6,267884,34,9108056
5867,2004-05-11,1,3,4,272529,71,19349559
5868,2004-05-11,1,1,3,153737,93,14297541
5869,2004-05-11,1,3,2,215020,99,21286980
5870,2004-05-12,2,3,3,9747,31,302157
5871,2004-05-12,2,2,4,79217,50,3960850
5872,2004-05-12,2,3,3,119467,73,8721091
5873,2004-05-12,2,4,2,29632,72,2133504
5874,2004-05-12,2,1,3,291282,66,19224612
5875,2004-05-12,2,4,1,11516,91,1047956
5876,2004-05-12,2,3,6,17510,47,822970
5877,2004-05-13,3,2,1,64052,80,5124160
5878,2004-05-13,3,3,4,229305,81,18573705
5879,2004-05-13,3,2,5,65929,42,2769018
5880,2004-05-13,3,1,2,251048,60,15062880
5881,2004-05-13,3,3,6,86525,48,4153200
5882,2004-05-13,3,4,3,236120,64,15111680
5883,2004-05-14,4,4,5,205877,95,19558315
5884,2004-05-14,4,2,1,37407,75,2805525
5885,2004-05-18,1,2,4,123287,40,4931480
5886,2004-05-18,1,1,5,48457,98,4748786
5887,2004-05-18,1,1,6,155091,88,13648008
5888,2004-05-18,1,4,2,117847,68,8013596
5889,2004-05-18,1,1,3,287079,64,18373056
5890,2004-05-18,1,1,1,131354,24,3152496
5891,2004-05-21,4,2,6,132679,46,6103234
5892,2004-05-21,4,4,2,76291,24,1830984
5893,2004-05-21,4,3,4,101217,67,6781539
5894,2004-05-21,4,3,1,101030,61,6162830
5895,2004-05-21,4,3,3,154952,73,11311496
5896,2004-05-21,4,4,5,263741,87,22945467
5897,2004-05-24,0,1,1,18881,94,1774814
5898,2004-05-24,0,4,2,50304,87,4376448
5899,2004-05-24,0,2,5,247165,53,13099745
5900,2004-05-24,0,4,6,169478,38,6440164
5901,2004-05-24,0,2,3,2297,62,142414
5902,2004-05-24,0,4,4,131902,28,3693256
5903,2004-05-24,0,4,6,230114,75,17258550
5904,2004-05-25,1,3,1,86895,38,3302010
5905,2004-05-25,1,1,2,41118,41,1685838
5906,2004-05-25,1,1,4,277128,56,15519168
5907,2004-05-25,1,4,3,167008,47,7849376
5908,2004-05-25,1,1,4,242092,32,7746944
5909,2004-05-25,1,2,6,206950,34,7036300
5910,2004-05-25,1,3,5,264229,61,16117969
5911,2004-05-25,1,1,6,129130,59,7618670
5912,2004-05-25,1,2,5,139636,83,11589788
5913,2004-05-26,2,3,3,145072,43,6238096
5914,2004-05-26,2,3,1,223756,61,13649116
5915,2004-05-26,2,4,4,23918,22,526196
5916,2004-05-26,2,2,5,96847,64,6198208
5917,2004-05-26,2,2,6,57606,91,5242146
5918,2004-05-26,2,3,2,7012,65,455780
5919,2004-05-27,3,1,4,61688,49,3022712
5920,2004-05-27,3,2,6,49178,53,2606434
5921,2004-05-27,3,2,1,96530,58,5598740
5922,2004-05-27,3,4,5,51793,46,2382478
5923,2004-05-27,3,3,3,261892,89,23308388
5924,2004-05-27,3,2,2,146099,90,13148910
5925,2004-05-27,3,1,5,285180,37,10551660
5926,2004-05-28,4,1,4,38352,80,3068160
5927,2004-05-28,4,1,2,70178,79,5544062
5928,2004-05-28,4,4,1,49234,53,2609402
5929,2004-05-28,4,4,6,5230,78,407940
5930,2004-05-28,4,4,5,207141,39,8078499
5931,2004-05-28,4,2,2,262685,51,13396935
5932,2004-05-31,0,3,5,105674,73,7714202
5933,2004-05-31,0,2,6,77736,80,6218880
5934,2004-05-31,0,4,3,259524,60,15571440
5935,2004-05-31,0,4,1,148703,98,14572894
5936,2004-05-31,0,4,4,26843,39,1046877
5937,2004-05-31,0,2,2,95693,25,2392325
5938,2004-06-01,1,3,5,274736,51,14011536
5939,2004-06-01,1,2,3,68659,40,2746360
5940,2004-06-01,1,2,6,123391,21,2591211
5941,2004-06-02,2,2,5,118958,82,9754556
5942,2004-06-02,2,1,4,224737,66,14832642
5943,2004-06-02,2,2,2,3842,71,272782
5944,2004-06-02,2,4,1,252716,75,18953700
5945,2004-06-02,2,3,3,156365,38,5941870
5946,2004-06-02,2,4,6,136750,24,3282000
5947,2004-06-03,3,2,2,171081,50,8554050
5948,2004-06-03,3,3,3,253999,95,24129905
5949,2004-06-03,3,2,6,110223,33,3637359
5950,2004-06-03,3,1,5,116355,31,3607005
5951,2004-06-03,3,2,4,187127,30,5613810
5952,2004-06-04,4,2,3,1886,28,52808
5953,2004-06-04,4,1,6,60420,82,4954440
5954,2004-06-04,4,1,1,90582,99,8967618
5955,2004-06-07,0,1,5,261803,42,10995726
5956,2004-06-07,0,4,1,172926,90,15563340
5957,2004-06-07,0,1,6,185341,97,17978077
5958,2004-06-07,0,3,3,238938,49,11707962
5959,2004-06-07,0,3,4,274412,27,7409124
5960,2004-06-07,0,4,2,39634,26,1030484
5961,2004-06-08,1,3,3,212744,50,10637200
5962,2004-06-08,1,1,5,292820,76,22254320
5963,2004-06-08,1,3,4,265190,60,15911400
5964,2004-06-08,1,2,1,149079,25,3726975
5965,2004-06-08,1,2,2,60048,41,2461968
5966,2004-06-08,1,1,6,219635,93,20426055
5967,2004-06-10,3,2,2,256708,42,10781736
5968,2004-06-10,3,1,1,216043,57,12314451
5969,2004-06-10,3,1,6,88414,69,6100566
5970,2004-06-10,3,2,4,76836,22,1690392
5971,2004-06-10,3,2,5,155505,63,9796815
5972,2004-06-10,3,1,3,190792,48,9158016
5973,2004-06-11,4,1,5,116530,85,9905050
5974,2004-06-11,4,4,2,55095,61,3360795
5975,2004-06-11,4,2,3,281226,77,21654402
5976,2004-06-11,4,4,2,153803,30,4614090
5977,2004-06-11,4,1,3,85223,59,5028157
5978,2004-06-11,4,1,4,108841,75,8163075
5979,2004-06-11,4,1,1,105224,30,3156720
5980,2004-06-11,4,4,2,13458,73,982434
